"mz","rt","height","intensity"
222.004913330078,0.31704229,1077958.75,4923277.09404704
222.004791259766,7.1834603,942547,2122818.76333497
222.054870605469,11.636412,1175091.625,4340994.1899852
222.054763793945,11.251743,1373772.625,5234697.96169872
222.054794311523,11.186911,1257507.75,4809894.62374869
222.054824829102,10.663934,1535627.75,3835486.22737875
222.091217041016,12.847685,1974752.25,11041839.7323113
222.091217041016,11.57158,1588551,5014188.72712113
222.091217041016,11.83523,1155126.25,2084136.52983173
222.091186523438,14.900942,584420.3125,3176856.54900284
222.091201782227,0.49035512,698841.3125,3709788.25561303
222.091232299805,11.649379,1588881.75,4082072.01966004
222.091247558594,6.7037041,1502848.25,5281265.04633225
222.091079711914,9.6179792,1557303.375,3941903.27247278
222.091232299805,0.33433078,526949.5,1294285.16398024
222.09114074707,10.547237,1501820.625,3552087.74467306
222.906623840332,12.527458,314269.25,1459175.8808086
222.906608581543,12.24151,301956.59375,1149835.57090873
223.058181762695,6.3622566,226754.546875,700794.738358924
223.058212280273,5.7960581,226812.796875,681951.661203055
223.058204650879,5.238504,197510.265625,559142.522576842
223.058235168457,5.4675766,224452.28125,589418.19547884
223.058204650879,7.6289945,230582.203125,652040.060792391
223.058181762695,8.8529631,193064.96875,433138.692781869
223.058151245117,6.5524298,248628.03125,378585.213793318
223.058166503906,6.0640299,235502.109375,439963.686804844
223.094688415527,12.864973,226472.8125,886520.558301563
223.094604492188,5.8176686,240770.265625,507181.454349182
223.094703674316,8.247445,206768.5,612197.482183417
223.094680786133,9.2073773,250549.625,531275.991387841
223.094749450684,7.3736336,210200.59375,675280.338854529
223.094757080078,10.421895,195848.953125,348328.128390926
223.094650268555,7.6549274,194023.515625,505150.46060815
223.094612121582,5.1909605,209203.625,417857.379747098
223.094711303711,8.4724413,179377.84375,424432.601716123
223.150695800781,0.14847947,134534.46875,520444.84780204
223.168609619141,0.54696453,156347.515625,557896.59394361
223.18505859375,0.88451837,162293.5,432474.779405648
223.174613952637,0.63340747,153955.734375,425635.987016327
223.180229187012,0.77214317,163645,664381.507987061
223.196807861328,1.260543,331496.15625,1505369.68610887
223.20149230957,1.4420724,177455.171875,594064.321246194
223.200057983398,1.3556297,188755.09375,448104.142861735
223.225082397461,3.7167156,239128.71875,1187071.01394314
223.212478637695,2.1206458,176149.59375,633671.127337243
223.214614868164,2.3367518,176459.203125,616177.983235828
223.216705322266,2.4577715,191651.28125,418381.128911768
223.227630615234,4.339502,225193.71875,597100.525847148
223.237617492676,11.779043,10256286,45681314.1614327
223.237564086914,11.437595,10177537,49207461.5136305
223.237182617188,11.02267,7271920,34295402.5614224
223.237869262695,11.999471,7205599,18161090.7633748
223.236083984375,9.6309459,3536039.25,13910055.2629966
223.238052368164,12.696021,2469463.5,6307680.01928996
223.23152923584,5.899789,2374716,7573208.11622585
223.232284545898,6.2282705,2225948.25,7728529.42062417
223.236930847168,10.629357,2491201.75,12382735.5647437
223.232192993164,6.6345505,1899627.625,6056515.83957281
223.234642028809,8.2820217,834473.6875,3618421.35354806
223.234466552734,8.6237154,793215.625,3234710.82404886
223.232315063477,6.5005643,1339448.625,4516872.74213086
223.23299407959,7.1445608,1025735.1875,3340854.81568162
223.235061645508,9.9594271,1276962.625,3428772.14581292
223.236320495605,10.283587,1101650.875,5424369.53701683
223.233444213867,6.9457431,1123934.25,3670076.26054587
223.231414794922,5.7398705,759987.6875,3186616.25837979
223.235076904297,9.2030555,758227.6875,3462583.02504416
223.23307800293,6.7901466,1069969.875,3398896.22296105
223.233535766602,7.9621843,637063.9375,2899872.49310581
223.233749389648,7.6981484,398976.4375,1294844.00220563
223.238807678223,12.886584,275951.3125,961638.403668265
223.240760803223,14.489499,177399.515625,653866.408521803
223.239967346191,14.805433,173263.4375,511834.941182348
223.232971191406,7.2137151,766864.3125,1963227.87971942
223.235824584961,9.4018729,634744.3125,1781176.01686215
223.234375,8.4637967,385769.875,963445.936900295
223.231941223145,6.0424194,797194.5625,2606183.50089946
223.235961914062,9.3154307,577039.3125,1664424.81704991
224.025970458984,12.687377,515110.625,809247.513466417
224.087898254395,0.053392735,164403.296875,517976.307606224
224.087821960449,0.45577795,219195.90625,653581.972230832
224.087875366211,0.3213645,184270.203125,533828.769979427
224.087768554688,1.2518987,193408.484375,456738.430549922
224.087821960449,14.762212,165474.15625,396911.889513049
224.198318481445,0.50764365,208992.609375,593988.160031567
225.108245849609,12.87794,1609146.625,9219116.77165502
225.108215332031,11.731499,998160.625,2993508.67612507
225.10823059082,10.927584,950649.5,3588926.51949943
225.10823059082,0.46874465,966629.8125,5549954.32426108
225.108276367188,0.31271992,630782.25,1791634.73379666
225.232421875,12.635511,221302.59375,539299.784112888
225.232513427734,12.202611,275285.71875,921358.45314562
226.047729492188,0.11390229,156367.9375,710483.266961226
226.047668457031,0.25221022,148684.578125,542561.926566862
226.047698974609,0.48171064,159741.640625,691321.395802381
226.047714233398,14.096186,177606.921875,929551.52810602
226.047668457031,1.2562212,172666.5625,391218.466942288
226.047729492188,13.602198,192175.484375,571505.673776011
226.047729492188,14.922552,163282.171875,425048.658336091
226.108932495117,12.890906,251815.71875,1216290.75936
226.108901977539,6.8117574,209103.46875,608604.336554541
226.108840942383,9.7303548,207960.5,513591.887806175
226.109008789062,8.01405,179722.296875,554688.713999675
226.108810424805,9.9118839,202976.796875,431982.855037138
226.108825683594,6.3233571,184178.4375,357098.574337847
226.108894348145,13.051246,163997.359375,668575.86626366
226.109016418457,8.5934605,213733.5,568414.490225537
226.10897064209,12.79543,201945.921875,440557.017375245
226.987762451172,12.713309,5223188.5,16243466.1688031
226.987747192383,11.683956,956694.5625,4172403.52117313
226.987632751465,11.260388,1092139,4036292.37249182
226.987686157227,0.41212927,761993.4375,1802336.71865102
226.987686157227,10.914617,895792.625,4509330.83820274
226.987686157227,11.100469,1076774.625,2011329.89185309
226.987731933594,12.072947,630655.0625,1550880.52670527
226.987670898438,9.5574696,702279.5,1938149.58903701
226.987663269043,9.678489,678276.8125,2456148.86521473
226.987686157227,6.2542032,340172.46875,1312450.59062652
226.987731933594,6.0813185,298417.25,1347866.60505533
226.987586975098,6.5221752,403377.03125,1226323.59907748
226.987747192383,5.8695344,316290.96875,791178.642007542
226.987716674805,6.6820936,406684,836535.046934761
226.987670898438,6.9025218,373704.53125,1143823.4009893
226.987640380859,4.8019691,272180.71875,686894.031497807
226.987731933594,1.952083,184713,561311.837708227
226.987731933594,1.463683,157527.40625,333631.556342202
226.987762451172,2.8035417,193719.28125,569360.204683569
226.987609863281,2.6998104,170128.03125,495778.235207559
227.105773925781,12.856329,310174.46875,1235066.8003207
227.10578918457,9.7173883,228472.53125,599935.927435662
227.105773925781,0.4730665,165322.28125,780366.730860197
227.10578918457,5.7312261,216964.484375,797980.256933164
227.10572052002,1.2864758,166697.140625,581580.905989361
227.105621337891,10.47376,191508.6875,469977.479515076
227.105773925781,2.0125924,171953.25,566197.865010563
227.105766296387,9.1468679,208923.3125,484899.819861423
227.105850219727,8.0918485,211631.8125,933928.433602615
227.105819702148,3.5996167,177768.828125,824876.1065077
227.105773925781,2.3324295,179612.9375,685250.792806476
227.10570526123,2.6998104,197120.0625,536776.929052312
227.105651855469,13.784574,167952.640625,253651.171375781
227.105758666992,5.031042,204319.5625,680855.597827919
227.10563659668,9.8600181,217844.625,342901.338971394
227.105758666992,5.9732652,196928.859375,351841.156095841
227.105834960938,3.1017685,189725.875,534623.182739393
227.105834960938,0.5685754,163893.71875,450039.58573042
227.10578918457,9.0474587,211437.546875,501604.968426691
227.105773925781,2.1725113,180770.015625,486914.341619248
227.105865478516,8.4160081,206393.515625,566816.213673465
227.10578918457,4.3697569,161408.765625,402825.08959969
227.105819702148,4.6420507,196122.375,468999.484837596
227.105804443359,7.8627757,192079.1875,520317.278525298
227.105850219727,8.2258341,198795.40625,447901.291411858
227.105743408203,13.072857,194623.046875,479642.256192884
228.02165222168,12.691699,1100712.25,1637308.8752236
228.02165222168,9.5099262,153620.140625,301974.115616131
228.02165222168,10.21011,200245.546875,309401.052037502
229.140899658203,0.48171064,775058.125,2854929.52690344
229.140892028809,11.627769,1053033.125,2968753.04786534
229.140914916992,12.047014,691539.3125,2805994.84220252
229.140823364258,11.355474,910969.8125,2004422.60048065
229.140991210938,12.657122,471484.71875,1419509.63227641
229.14087677002,10.776309,616167.6875,1519646.85463919
229.140968322754,9.5445034,387692.46875,1570414.65882278
229.140930175781,10.063158,568400.3125,1632081.43018288
229.140922546387,9.881629,429853.5625,1672193.77687366
229.140930175781,0.062036903,187811.609375,742833.880539163
229.140922546387,5.519442,216179.453125,683704.454807735
229.140869140625,12.96006,238257.328125,1089820.06298437
229.140838623047,5.238504,229675.25,825907.375509852
229.140991210938,7.7763333,254615,1195054.77977766
229.140823364258,9.665523,448089.65625,717418.657670481
229.140853881836,7.1964265,216992.71875,480463.280220043
229.140823364258,5.9430105,203871.84375,378870.272571799
229.140884399414,4.551286,176723.859375,653100.03416555
229.140914916992,4.2357708,200056.125,432404.543911103
229.140899658203,4.1061069,179771.5,548525.940572715
229.140853881836,2.4145505,206955.375,499259.984820703
229.140884399414,4.6463725,171230.171875,523210.146884607
229.140899658203,1.9175058,180449.28125,661770.586768056
229.140983581543,8.0313386,296643.59375,792981.847407832
229.140884399414,13.142417,288725.28125,656145.639885913
229.140968322754,3.0671914,161445.03125,482374.641291704
229.140914916992,4.0153422,170382.25,389686.945819337
229.140922546387,3.1406675,174789.484375,560591.958352922
231.066421508789,10.179856,271395.03125,825227.867001089
231.066421508789,9.8167972,291183.40625,651851.408933236
231.066482543945,8.152358,260738.59375,947253.837053798
231.066436767578,9.4321277,283376.8125,689496.360470944
231.066421508789,5.6274953,179521.078125,435379.771636289
231.066459655762,8.3295652,218919.5625,833183.345089113
231.066467285156,8.545917,235018.8125,783960.594107637
231.06640625,3.7685813,201738.328125,961500.938892795
231.066467285156,9.0950021,226773.0625,957409.141153042
231.066421508789,4.0844962,233283.84375,991770.214641472
231.066390991211,4.8062915,257620.421875,1017650.09163541
