"mz","rt","height","intensity"
204.994720458984,11.923934,1035178.1875,3084449.02460987
204.99486541748,11.327481,1039136.75,3966670.23822191
204.994873046875,10.951456,1070329.875,3652387.32599719
204.994873046875,10.190762,813255.625,2256533.46769308
204.995056152344,10.467378,820078.5,2462493.54181786
204.994926452637,6.3094258,281420.625,734378.816781239
204.994918823242,8.2803825,627561.3125,1358619.12317972
204.994873046875,5.4882217,240572.484375,551437.991503903
204.994819641113,12.070887,819059.9375,1350698.2120293
204.99494934082,3.214761,166748.03125,427795.652897066
204.994857788086,5.7907708,254652.484375,1014700.42943972
204.994888305664,4.5762303,223400.515625,563516.347576922
204.994918823242,7.2473272,403461.40625,1045532.72269818
204.994842529297,4.9825103,215065.84375,580508.314917188
204.994888305664,4.8874232,204001.921875,704153.224157337
204.994903564453,5.4233899,207433.359375,480886.087150688
204.994873046875,5.8469584,196669.46875,447433.317425817
204.994918823242,6.551465,270240.8125,591585.200341137
204.995056152344,7.5152992,398187.09375,869468.288995458
204.99494934082,6.4218008,273973.125,589989.766943978
204.994720458984,11.063831,1357802.5,1739911.13973566
205.110412597656,9.468967,183988.859375,297522.864773265
205.946914672852,12.736494,520275.9375,993024.810664187
205.984191894531,0.1970676,149196.625,426282.868212265
206.077362060547,0.45207327,618438.625,3509487.9073958
206.077362060547,4.3644462,199780.640625,764231.355799089
206.077339172363,4.6324181,200778.140625,718745.826256218
206.077377319336,4.7188608,190464.3125,433632.440641996
206.077331542969,3.4308673,191972.671875,428869.460624834
206.991798400879,12.710561,1218784.375,2320759.26343952
206.991790771484,11.660284,1048045.375,2422909.12411884
206.991775512695,11.314514,723841.125,2063657.36907004
206.991683959961,10.718061,853482.3125,1859823.0059906
206.991744995117,9.6850732,500397.59375,1441604.2402819
206.991790771484,12.079531,733262.625,896760.198611192
206.991760253906,12.153007,456579.96875,708505.56502078
206.991806030273,8.5094553,326183.21875,953098.220790575
206.991806030273,7.3035148,245852.03125,549334.031284969
207.983627319336,0.1058447,146210.765625,387872.735798609
208.99055480957,12.710561,539713.3125,936067.863934724
208.990547180176,10.973067,673407.1875,1681429.28896925
208.99055480957,9.7110059,415611.4375,1326019.75107356
208.990531921387,9.5770199,348803,711366.114384104
208.990646362305,8.5397099,242543.84375,949703.055613599
208.990509033203,7.6060635,212466.890625,476239.90265198
208.990600585938,9.3911685,296377.8125,719610.921837055
208.990570068359,8.3625029,237573.578125,508915.749347442
208.99055480957,7.7486938,218456.1875,519509.367604398
208.990585327148,7.8567468,212374.859375,532215.911481351
209.201202392578,12.148685,321181.9375,731488.185134999
209.201202392578,12.615475,219632.15625,577494.983828424
209.201248168945,12.347502,246525.109375,557060.438929235
210.109924316406,0.4434287,886968.3125,2537449.6664625
210.109893798828,11.22375,857216.4375,2433486.13588878
210.109870910645,11.945545,790662.25,1357976.83156123
210.109893798828,11.638674,580105,1935502.91529928
210.109893798828,10.947134,503731.0625,1528695.80477019
210.109893798828,6.7113834,276129.28125,778111.022972717
210.10986328125,9.5683757,350136.25,702749.299821481
210.109893798828,11.357736,584573.6875,1008576.64526342
210.110015869141,9.8363475,355091.875,1276755.56366574
210.109893798828,7.0398649,225858.09375,1055467.91686484
210.109924316406,14.890143,178546.765625,704993.461925871
210.109855651855,10.099997,393386.96875,891988.30852029
210.109954833984,2.9856886,176995.859375,717972.703820791
210.10986328125,4.5632642,192513.0625,749553.199788045
210.109985351562,1.4331956,162880.484375,482258.373622852
210.109909057617,5.5789864,187028.984375,747963.932258011
210.109977722168,9.715328,370154.4375,1107439.85376979
210.109970092773,4.7275047,196205.65625,576354.327880901
210.109893798828,14.038684,204563,667523.878805629
210.109878540039,10.359325,303132.46875,940348.884855018
210.109939575195,3.8457914,191548.5,508939.675468853
210.109893798828,4.9176785,241742.234375,445265.578621479
210.109893798828,5.7648383,190905.359375,490789.268513578
210.110008239746,1.9872778,160506.59375,440104.621222829
210.109970092773,14.751835,175899.109375,369824.494474451
210.109901428223,13.735319,175900.234375,339795.727130384
210.109893798828,4.4768218,209104.25,477887.66322052
210.109939575195,3.4654444,199240.625,548340.717334382
210.109985351562,3.0894197,169817.90625,454730.060369718
210.109954833984,5.1554186,203337.609375,487569.438348577
210.109909057617,3.3746797,199211.015625,511284.733430061
210.109985351562,0.65521288,142063.578125,355618.365009907
210.109893798828,12.083853,825693.375,1247121.46773095
210.109924316406,0.30079865,181240.21875,344970.332633728
210.11003112793,3.2061168,183694.890625,470224.11797625
210.109985351562,10.009233,320239.3125,677957.306152957
210.109893798828,1.2775989,151479.25,283371.539002124
210.109909057617,8.2803825,249034.96875,553825.034074068
211.216583251953,6.3310364,201755.71875,353742.873172576
211.216720581055,10.061098,492371.6875,1086345.1347989
211.216598510742,5.7345832,167734.265625,452238.472430412
211.216567993164,4.7231827,165352.03125,450977.414704602
211.216796875,8.7903933,234238.375,643961.087923983
211.216667175293,8.2587719,246906.953125,460771.625355484
211.216812133789,8.5094553,259963.53125,553327.996277049
211.216705322266,8.6607296,227730.171875,536045.562914303
211.216705322266,8.0814972,204004.359375,645982.3623212
211.216735839844,8.3927576,232595.4375,566502.60064662
211.216705322266,7.7962371,192651.65625,491974.990254468
211.216735839844,7.9259008,183179.796875,515497.386760451
212.037261962891,12.663018,313083.75,1270580.3503453
212.220138549805,12.533354,189047.984375,284185.122104514
214.062271118164,11.867747,1179425.625,3367444.53957561
214.062324523926,11.262649,1279489.625,5391875.70476068
214.062301635742,12.70624,1103152.125,3428101.32138383
214.06233215332,11.755371,1756528.25,4984361.96559942
214.062271118164,10.925524,1604890.5,6399385.45436635
214.06224822998,12.075209,922941.125,1885800.28814624
214.06233215332,0.46503957,161542.828125,403713.988812059
214.06233215332,14.449286,157328.46875,681430.80335953
214.06233215332,14.25479,152856.21875,641750.253632128
214.062355041504,6.1970503,597756.8125,1522268.66823573
214.062362670898,1.0398819,158407.515625,376795.152996094
214.06233215332,14.120804,149830.953125,349872.229029618
214.062316894531,1.1695462,181720.703125,441309.262764656
214.062309265137,13.861066,207911.609375,406437.263725776
214.062324523926,1.2646324,189560.453125,443540.6392796
214.062339782715,6.5428206,711886.5,1711792.63743238
214.062377929688,0.5558039,158057.65625,439494.001689717
215.125289916992,0.4434287,906172.875,2642405.61636786
216.090576171875,11.686217,1347067.875,5196752.78656115
216.090560913086,11.258327,1269634.375,4994500.90963233
216.090576171875,12.701917,957827.0625,3165939.36264376
216.090515136719,10.929845,1136736.875,4553359.98193789
216.090545654297,11.517654,1442848.375,3282801.08798061
216.090591430664,6.2791708,490250.03125,2030685.55358387
216.09056854248,11.154596,1017070.4375,2554670.43734253
216.090576171875,5.8339921,467520.25,1775526.72640029
216.090515136719,10.692128,989074.875,2441646.97017091
216.090515136719,5.9377232,471942.0625,972117.044996102
216.090522766113,6.6854507,604370.5,1443136.34100497
216.090576171875,6.1754399,428129.03125,967841.069538485
216.090621948242,4.347158,318360.71875,994626.701076231
216.090591430664,5.3153365,402077.03125,949648.056021909
216.090545654297,6.5730755,436507.03125,1343399.30940588
216.090637207031,6.4563779,484098.46875,1047646.83486488
217.074645996094,12.70624,821903.625,2029372.03253018
217.074584960938,10.929845,489854.96875,1382738.80648734
217.074584960938,9.9703335,433172.0625,1306552.31204386
217.074737548828,12.213517,263713.5625,1268296.9046775
217.07462310791,10.558143,464284.625,1501691.87393062
217.074569702148,9.5856647,289466.4375,1280522.37229358
217.074661254883,8.6693738,241504.890625,943791.661082019
217.074600219727,8.0814972,220453.859375,817032.978264459
217.074615478516,10.722384,499703.4375,739326.308632513
217.074630737305,9.7326171,293934.6875,586488.374878638
217.074645996094,11.344769,552456.5625,676059.804236259
217.074645996094,10.821792,535334.1875,1000068.37528831
217.104553222656,0.40452955,6674878,20456771.1071891
217.111000061035,12.70624,1102737.375,3156591.07046444
217.11083984375,11.56952,1145446.25,4518172.9121812
217.111000061035,11.344769,1028610.625,3450560.72381153
217.110870361328,11.928256,1086056.875,2311587.9056334
217.110908508301,12.114108,1258881.75,4346255.95720313
217.110877990723,11.755371,1322243.25,4341443.12310744
217.110870361328,11.132985,1085574,4125617.68066686
217.104553222656,6.3699355,301237.53125,1412786.76564223
217.104560852051,6.1235746,348047.03125,1345611.8643974
217.110977172852,9.6980399,727796.75,1519436.14553918
217.104545593262,6.7027392,293052.53125,1070193.68864678
217.104553222656,6.5773977,284533.5625,738584.525840906
217.104568481445,7.804881,442997.53125,987242.491657113
218.06974029541,11.889357,1144117.25,3430208.05467189
218.069862365723,11.323159,1363909.5,4839613.98363109
218.069808959961,11.604097,1525591,5247805.86148972
218.069778442383,10.925524,1000682.4375,4801249.98962818
218.069847106934,12.719206,936296.625,2223641.10653069
218.069869995117,11.128663,1139107.625,2292422.24039446
218.069862365723,7.9734442,832785.9375,2056070.78287591
218.069885253906,0.49529416,170922.9375,614552.150156346
218.069885253906,1.4461617,159057.84375,536961.151220766
218.106231689453,12.714883,3819929,13516899.4337383
218.106109619141,11.928256,3447393.75,18688025.5289775
218.106185913086,11.725117,3948423.75,20141654.4404402
218.106155395508,11.357736,3756197,9451923.35814749
218.108062744141,0.40452955,516761.625,1461354.49592124
218.106185913086,1.6929539,190813.640625,453559.37056964
218.106170654297,12.122752,2618717.75,6417662.85818614
218.106063842773,11.85478,3036787.25,7174014.92589717
218.211318969727,0.45207327,681608.6875,1718731.07756678
219.090209960938,12.710561,3878321.25,10317822.4529665
219.090194702148,11.742405,3635232,17410047.9240639
219.090118408203,11.521976,3201207.75,12668524.1413576
219.09016418457,11.279937,3026514.25,15750803.8329487
219.090087890625,11.993088,3358105.75,13636986.6386492
219.09651184082,0.39588567,230279.53125,489247.818768804
219.109527587891,12.714883,443091.8125,922856.457812813
219.109466552734,10.808826,489157.21875,1511436.24140811
219.109573364258,10.514921,392776.125,1346739.09655125
219.10954284668,9.4646446,391590.125,1670634.93886902
219.109466552734,6.3483248,246172.4375,601388.479858902
219.109596252441,9.715328,345310.3125,1211766.21819013
219.109504699707,6.9361343,229277.484375,597264.800053476
219.109466552734,4.4292782,172565.75,292220.768571327
219.109504699707,7.1219853,264734.9375,847843.842337092
219.10954284668,7.5801309,247067.34375,644391.616519689
219.109519958496,10.35068,383665.3125,859614.122671415
219.109558105469,7.1954615,212663.3125,674376.193783473
219.109558105469,7.4072459,228305.921875,657282.434919519
219.109466552734,6.594686,255723.625,366576.941685259
219.109588623047,9.3565918,348752.1875,849447.945474584
219.109497070312,7.3121589,242928.328125,539391.561344457
219.126602172852,12.701917,1593787.875,5544187.07601003
219.126510620117,11.980122,1619709.125,5955687.70467188
219.126586914062,11.71215,1608421.125,6670533.70665002
219.126602172852,11.292904,1284652.625,5932811.29001066
219.126541137695,10.955778,1226047.125,2811779.4994538
219.126556396484,11.582486,1360231,3040591.69277998
219.126586914062,9.9660113,1038888,3092313.78521508
219.126541137695,8.5958975,646351.75,2053334.38160272
219.126586914062,4.9738661,216333.875,788277.08754886
219.126518249512,8.3063153,663710.5,1556159.90772942
219.126579284668,5.7821264,222939.390625,673051.831340085
219.126571655273,6.0284879,286929.78125,775681.359425875
219.126541137695,4.4249561,212269.484375,524349.334703178
219.12654876709,5.4795775,229690.53125,632967.86766551
219.126541137695,5.6178859,215670.453125,526408.741459383
220.093399047852,10.934167,361483.6875,865421.613007934
220.093551635742,12.20055,239605.0625,706285.875914288
220.093612670898,9.8363475,310740.40625,636263.457570391
220.093551635742,10.4717,328483.75,806118.655110951
220.093566894531,9.1750623,211926.78125,450139.116063935
220.093612670898,9.3565918,223081.875,550897.447857197
220.093612670898,9.0972642,208864.25,434883.622098296
220.909492492676,12.541998,515848.5625,2099718.68731499
220.909423828125,12.196228,436621.21875,1650807.00844835
220.970764160156,12.714883,2368767.75,7240335.74640567
220.970748901367,11.725117,954380.6875,3627591.76688252
220.970779418945,11.327481,1083318.875,3589490.52566624
220.970748901367,10.87798,989661.1875,4996628.4927693
220.97078704834,0.41317388,614822.375,2418947.23154437
220.970703125,9.5294765,854597.125,2869339.73490666
220.970733642578,11.210783,922205.3125,3022150.8891422
220.970794677734,14.937686,301270.21875,1467743.36991421
220.970794677734,6.045776,448332.375,2143097.95926597
220.970764160156,6.2748488,444591.25,944248.533369892
220.970726013184,6.7157055,437418.0625,2011254.78219853
220.970794677734,4.6799614,420939.03125,1460567.87352117
220.970832824707,0.32673135,361180.03125,1672433.13212408
220.970718383789,4.9738661,432696.6875,1130533.02814426
220.970748901367,4.7966588,464546.5,1102600.74365615
220.970779418945,6.5471425,441479,997621.434734873
222.004730224609,11.599775,1218717,4464307.11332621
222.004768371582,11.262649,1160675.875,4466491.42800464
222.004760742188,10.981711,1157888.5,4468083.68806974
222.004821777344,11.725117,1071282.25,2363307.95748926
222.004760742188,11.120019,1094721.75,2749055.57781565
222.004898071289,0.32240912,1010347.875,3599628.76929987
222.004867553711,0.45207327,1096774.625,3741675.11443328
222.004737854004,10.718061,1257840,3314239.19618816
222.004806518555,10.519244,1203113.875,2511878.52758433
222.004821777344,10.385257,963165.4375,2387658.3787124
222.004760742188,7.0052881,769417.25,2273208.61788901
222.05485534668,11.664607,1126485.5,3665306.70578811
222.054824829102,11.56952,1381414.375,3189824.63318061
222.054779052734,11.193495,1594846.375,5425863.06849771
222.091201782227,12.853605,2105402.75,11047496.2459126
222.091156005859,11.742405,1206741.125,4975693.77053533
222.091156005859,11.885035,1087544.125,2696561.59677936
222.091186523438,11.318837,1578887.375,6256076.13811311
222.091171264648,14.985229,574401.25,2816134.80732565
222.091194152832,10.947134,1726373,6750655.16170688
222.091186523438,0.47800602,650646.0625,3518689.0686733
222.091217041016,0.33969763,487756.46875,1432289.84626023
222.091033935547,9.5813422,1526783.5,4041315.75112514
222.906494140625,12.541998,385035.65625,1251708.23185572
223.010559082031,12.684628,501672.8125,638935.808152514
223.058174133301,0.1058447,469828,2461572.98205815
223.058212280273,0.25325523,503296.34375,2454616.37801553
223.058151245117,7.0917307,240374.8125,763105.946313138
223.058059692383,9.5294765,202656.90625,513558.105629929
223.058067321777,6.8064705,273963.21875,705321.913764247
223.058059692383,6.0198436,222083.4375,721905.050770392
223.058059692383,7.2473272,218212.828125,619854.230082045
223.058135986328,5.1986395,202550.359375,641174.092850278
223.058059692383,5.6740732,199387.734375,379844.879121283
223.058181762695,7.4029238,195502.984375,506280.677329995
223.058166503906,8.0253096,206155.109375,500743.252941152
223.058166503906,7.9475115,210298.5625,526662.464476966
223.058059692383,8.2630942,212108.46875,404177.779323496
223.094711303711,12.892505,210773.1875,818353.567884842
223.094589233398,6.9879996,247229.28125,735186.52452612
223.09455871582,6.0630646,247670.234375,646671.187163482
223.094711303711,9.4819333,220208.40625,485881.97196052
223.094573974609,8.1463593,196248.421875,968643.686667542
223.094589233398,4.5502975,207971.953125,554035.251275314
223.094665527344,8.5915757,244447.375,776845.845233564
223.094696044922,8.9459899,219856.21875,504557.138803294
223.094528198242,7.8783573,206824.609375,801751.864447841
223.0947265625,9.978978,247418.640625,405903.514318383
223.094551086426,7.5974192,165715.65625,332502.48307369
223.094543457031,8.3236039,228242.46875,366037.026408474
223.153167724609,0.25325523,142214.8125,640243.337869137
223.17350769043,0.68978998,169547.65625,514038.454356179
223.171875,0.62928,148603.671875,352925.083879618
223.179153442383,0.77191042,184982.390625,730866.622835792
223.195892333984,1.2646324,331623.34375,1437456.4771582
223.204765319824,1.7491415,189233.234375,652918.183375409
223.219635009766,2.8776354,283123.46875,1483718.68176333
223.222702026367,3.3530692,244540.1875,1251478.58097853
223.224502563477,3.6599399,249819.53125,1101087.94912537
223.210922241211,2.0391437,184892.421875,483176.68859836
223.225204467773,3.7896034,236692.578125,624677.888664844
223.209678649902,1.9483784,192525.46875,530023.954355671
223.237525939941,11.400957,10716035,58297537.3094396
223.238212585449,11.776982,11023228,47314305.7526397
223.237808227539,11.02061,7152302,33792521.9314951
223.238128662109,12.010377,8292858,25170855.9761998
223.236862182617,9.6159194,3683895.25,14054219.7776935
223.238548278809,12.697595,3051529.75,6443850.62125331
223.231857299805,5.907468,2126000.5,7263159.7813838
223.237686157227,10.592719,2874474,12503588.9566874
223.232772827148,6.2273054,2075261.25,6951149.64778871
223.238403320312,12.114108,5182630.5,14912225.2727814
223.233604431152,6.6508736,1756031.5,5823426.717324
223.234527587891,7.1306296,979591.375,4022714.26633495
223.237411499023,9.9703335,1426537.375,5163491.93255962
223.234992980957,8.3019934,896176.5,3287002.0005996
223.233673095703,6.7978259,1128756.375,4284025.6134431
223.236053466797,8.6218305,844343.6875,3441142.84424966
223.233261108398,6.4909549,1270661.5,5250132.97199041
223.233947753906,6.9620668,984689.625,2840211.17812832
223.235298156738,7.9518334,698290.5,2839208.68199643
223.236831665039,9.1837066,759653.875,3728503.82411865
223.232131958008,5.760516,779168.8125,3268203.57489815
223.229095458984,4.5286871,478731.71875,1675210.89885175
223.229393005371,4.7275047,455555.03125,1371564.180267
223.240653991699,14.967941,188541.203125,389161.674912183
223.240188598633,14.211569,182077.890625,485964.244392638
223.229675292969,5.0603313,402787.53125,1157558.58388806
223.239036560059,13.220986,238551.71875,798241.343334156
223.238220214844,12.957336,226051.515625,576101.131647164
223.239051818848,13.891321,203748.296875,558872.030378918
223.231590270996,6.0544203,702887.25,1796376.02395453
223.239112854004,13.558112,233710.296875,599006.519690626
223.237777709961,11.059509,6469284.5,15762381.3091056
224.087829589844,0.46936148,210448.5,980380.644246466
224.087890625,0.26622151,173035.09375,730118.503393195
224.087844848633,1.0225933,174869.546875,670048.96218232
224.087814331055,13.393871,182887.90625,651646.963783115
224.087852478027,14.578949,197390.171875,468777.497864998
224.087814331055,14.25479,162299.5625,424245.02710782
224.087829589844,14.842599,164337.734375,451557.492346652
224.087783813477,14.45793,164468.75,405553.378544298
224.087890625,14.142415,177567.25,375635.405037421
224.087829589844,0.91886237,160395.96875,379442.325872522
224.087799072266,13.510569,168357.703125,466505.198001554
224.198303222656,0.51258283,247727.03125,622820.04086801
225.10823059082,12.88386,1714784.125,10047875.0535525
225.108154296875,11.617063,1231146,3865532.93117989
225.10823059082,0.45207327,1041751.125,5772364.68590461
225.108207702637,11.349091,1102635.25,3916555.46435538
225.10823059082,0.1058447,635727.375,3459496.91869671
225.108184814453,10.977389,958747.875,3977750.94426841
225.108093261719,9.6677846,1112908.875,3153817.48042597
225.108261108398,0.32240912,630134.5,2080733.97885365
225.108123779297,9.5813422,1096960.875,2570060.70002869
225.232421875,12.239449,268124.4375,1066883.00882297
225.232521057129,12.546321,205143.96875,595671.513320624
226.047691345215,14.950652,161710.171875,605830.821678975
226.047706604004,0.5558039,170905.640625,760358.524073421
226.047698974609,14.410387,166611.25,484812.93541031
226.108863830566,12.905471,246966.203125,1115129.5838639
226.109146118164,9.8320256,288294.03125,423741.516041129
226.111511230469,6.3267146,217319.78125,586719.962450607
226.108978271484,8.6304747,214298.734375,798009.466160116
226.111511230469,6.793504,248695.234375,651825.055531891
226.109100341797,1.8273589,136940.953125,235998.017259681
226.111511230469,7.2257163,187703.9375,560415.453510774
226.109016418457,4.2607152,173823.53125,332495.391424081
226.111511230469,9.9573675,207381.171875,351088.849003831
226.108947753906,4.9133559,178968.4375,370273.02828605
226.109024047852,2.9035683,162085.4375,223469.121385854
226.987663269043,12.714883,5033232,17119461.4367346
226.987640380859,11.673251,1016103.25,3930840.16296368
226.98762512207,11.275615,1121172.375,3976827.95128686
226.987670898438,0.41317388,770308.75,1890169.57776229
226.987594604492,10.93849,970752.125,4544776.72412252
226.987617492676,11.150274,1158016.125,2936564.64471572
226.987686157227,9.8277036,932370.1875,3127146.40984603
226.987670898438,6.3569692,390645.21875,1279476.14192888
226.987670898438,12.217839,366924.34375,1487109.56681348
226.987701416016,6.0976416,345636.1875,1558585.97708596
226.987640380859,6.5428206,351160.1875,840600.615651157
226.98762512207,9.6850732,808224,1989281.71510789
226.987785339355,1.5455708,175599.6875,637371.807502781
226.987594604492,7.2170726,513992.6875,1136979.0794439
226.987815856934,8.5613211,614765.5,1501065.17105257
226.987731933594,2.1731294,192704.265625,706646.311830188
226.987731933594,1.8792246,163706.203125,503355.599635547
226.98762512207,6.0068771,389804.1875,722806.688864389
226.987655639648,7.6968281,484166.28125,1194625.88988314
226.987701416016,2.7868706,191146.5,596819.494538181
226.987777709961,2.026177,165863.625,420700.183343672
227.105773925781,0.46936148,172874.5625,856261.879272965
227.105758666992,12.857927,271640.71875,1312693.09852783
227.105667114258,6.3699355,208527.171875,734895.189366985
227.105667114258,6.5384983,257534.140625,456165.792820298
227.105682373047,6.7848596,221792.453125,613129.037647365
227.105651855469,6.9923221,256216.359375,629251.786138133
227.10578918457,8.3841134,240617.59375,1023871.07251965
227.105758666992,5.2245722,188218.84375,879262.992038581
227.105712890625,7.8913239,259669.265625,918947.47369763
227.105590820312,5.989589,197548.234375,355636.062353083
227.105743408203,7.6319963,229820.59375,628330.904982751
227.105743408203,3.3055258,207571.65625,826755.503978321
227.105728149414,13.225308,187538.625,660711.336763601
227.105743408203,4.1656286,192721.078125,528829.50224292
227.105880737305,8.9027686,185938.265625,489705.017599926
227.105850219727,3.1369629,185530.453125,449422.004926173
227.105743408203,4.5762303,179880,579015.977289264
227.105735778809,3.8414691,183850.34375,463543.260236017
227.105804443359,3.422223,166138.375,550169.612634328
227.10578918457,2.8776354,187929.09375,500896.039175061
227.105758666992,4.3298694,166134.125,384055.192605494
227.105819702148,8.5440324,214667.875,423396.680492976
