"mz","rt","height","intensity"
200.022857666016,12.870581,246718.90625,1004257.00572726
200.022872924805,14.888733,157165.171875,509590.032111329
200.022872924805,10.151178,240634.328125,498257.265525009
200.022872924805,6.7708681,191653.65625,505739.46621478
200.022872924805,7.1555375,214590.140625,400875.611257243
200.022872924805,13.806983,163045.078125,584876.8499911
200.022872924805,2.331226,151888.40625,265918.467026858
200.059280395508,12.701615,11479450,33557449.4852398
200.059219360352,11.897317,11409305,41745352.2556195
200.059280395508,0.079398734,1297180.625,7160319.11933287
200.059280395508,0.46406822,1739537.375,10172832.4048051
200.059326171875,0.30414918,1350974.375,7656317.54634101
200.078567504883,9.2046327,241792.65625,553103.530408308
200.078491210938,10.207366,233513.703125,431462.361239303
200.095642089844,12.701615,5526738,19803781.8987711
200.095520019531,11.1323,5797240.5,16279990.3735954
200.095520019531,13.304393,165282.15625,622026.514119827
200.200775146484,0.42516873,1105712.5,2574802.42339737
200.996482849121,12.710259,732936.125,1203893.11370881
200.996505737305,0.044821583,280531.90625,1163720.34513083
200.996337890625,10.50127,350014.9375,754729.543625176
200.996459960938,9.5849798,249990.6875,902257.168373505
200.996490478516,6.9264646,262229.6875,676141.606672862
200.996429443359,9.2175992,282584.65625,729075.412119262
200.996589660645,4.2502496,202184.125,852055.949228603
200.996520996094,0.31279347,259723.921875,814036.464976865
200.996536254883,3.7229502,191994.5625,700575.11565776
200.996429443359,5.0113452,177586.734375,447725.034132494
200.996551513672,3.9779557,208957.25,868827.54483628
200.996444702148,8.3140981,254627.453125,519073.652343009
200.996536254883,8.8372519,212157.171875,690098.573079424
200.996536254883,3.8915128,188763.328125,764402.709900354
200.996551513672,7.4537881,209968.796875,659305.438182124
200.996536254883,8.1498572,188663.125,408338.505274618
200.996505737305,7.3327446,241493.1875,430160.133401003
200.996528625488,7.7434078,202668.109375,481023.46428321
200.996490478516,5.2710905,181451.65625,337266.25889618
200.996536254883,8.1498572,188663.125,408338.505274618
201.062576293945,11.74172,1261745.25,3759789.42497161
201.062576293945,11.305186,1056420.25,4143040.7855962
201.062454223633,11.901639,1109859.5,2275336.2018919
201.062362670898,11.573157,1496804.625,3010355.43636942
201.062530517578,10.890262,908089.75,4719355.11678649
201.062484741211,11.184166,1130433,5070614.81730753
201.06266784668,12.727548,812418.5,1853840.84618999
201.062576293945,12.844245,585408.375,2670334.24676156
201.062591552734,6.3343339,612473.4375,2508786.39247192
201.062576293945,0.47271202,155953.984375,657784.66950592
201.06266784668,6.5072186,602132.1875,1631480.08063465
201.062614440918,1.3112046,186057.6875,758407.627759642
201.062576293945,0.1053314,119368.8203125,197513.966067274
201.062568664551,13.542924,186373.40625,725928.257257729
201.06266784668,1.6742628,209874.75,716520.286718344
201.062606811523,13.750796,163305.546875,646993.690055393
201.062690734863,1.5791767,187689.34375,498475.446848343
201.062652587891,5.1457488,433243.25,1062492.04493428
201.062576293945,0.5288996,149004.125,306143.0832114
201.062606811523,13.997965,164415.46875,376045.903557898
201.098922729492,11.331119,872407.375,2208612.54826031
201.098815917969,11.633667,830660.5,2000535.51452576
201.099029541016,9.5460807,442872.96875,1140238.41963636
201.09895324707,12.083168,379090.375,700888.34675766
201.099044799805,6.4553533,308887.71875,1022471.50773179
201.099090576172,5.4655864,199964.96875,650380.428046222
201.099105834961,6.7881566,267831.28125,1067854.44986648
201.098983764648,5.9583085,228730.421875,440088.498093117
201.099014282227,4.2243165,150649.78125,372521.499632439
201.09912109375,9.3515849,403250,1184603.9532964
201.099060058594,12.169611,268055.71875,586707.681055786
201.099014282227,5.6168605,231531.84375,403356.024760403
201.099136352539,8.4569047,363469.15625,770931.48585816
201.204116821289,0.42949107,249798.84375,422795.237860043
202.091995239258,11.119334,907451.0625,1379074.98304692
202.092132568359,10.898906,634319.375,2246297.02873356
202.092224121094,12.809668,287070.625,1707715.85044454
202.092247009277,6.554762,413867.5,1224260.35670417
202.092239379883,6.3645885,412229.90625,1301878.49066437
202.092208862305,10.509915,517519.28125,1486625.06619
202.092239379883,6.0577176,366710.90625,1307227.68965159
