"mz","rt","rt_cor","int","sample","id"
200.022842407227,10.445037,10.4380678138056,647869.40159483,5,50177
200.02286529541,2.902676,2.90526738800759,318332.441156907,5,50178
200.022750854492,0.049625118,0.0498241523238082,240349.445601721,5,50179
200.022674560547,5.7500706,5.74928022870033,537203.285246796,5,50180
200.022857666016,1.178148,1.17990365458285,288623.449863773,5,50181
200.022888183594,14.36518,14.3820632916754,518661.073598667,5,50182
200.022888183594,14.057451,14.0707318878685,489200.479507048,5,42449
200.022903442383,14.14864,14.1629377747356,411625.42334719,5,50183
200.022872924805,13.429754,13.4369551972204,434674.518818892,5,50184
200.059265136719,12.718926,12.7204199870941,33947557.3298931,5,7
200.059295654297,0.0712356,0.0714584277664347,8050394.42142447,5,33191
200.059310913086,0.4520309,0.452440352190843,10970158.4851679,5,8
200.059288024902,0.313723,0.3142128097819,4515681.01041015,5,10
200.078750610352,9.7145976,9.70875508501501,811586.339245096,5,50185
200.078720092773,7.2023047,7.1991582829122,409227.34996505,5,50186
200.078750610352,9.3472171,9.34171115300041,640418.754272253,5,50187
200.078674316406,8.318175,8.31342560925376,388012.85231364,5,50188
200.078674316406,8.8804272,8.87525305289998,398509.119522933,5,50189
200.078750610352,10.375883,10.3690563239919,349365.401017498,5,50190
200.095642089844,12.710282,12.7117095877974,19057287.986085,5,17
200.095596313477,11.85405,11.8529349072958,14405879.5039724,5,50191
200.095565795898,11.728708,11.7278757825205,13653627.0727349,5,50192
200.200820922852,0.43042003,0.430781208704333,2625800.02058214,5,20
200.99649810791,12.701637,12.7029981920111,1184448.85455939,5,21
200.996566772461,14.9746,14.9990524027834,1885957.13726816,5,50193
200.996520996094,0.040980783,0.0411702997901934,1208433.93338937,5,33195
200.996505737305,9.7232418,9.71738999779636,831168.343344586,5,29
200.996551513672,3.1101378,3.11262419102098,892865.285853566,5,50194
200.996520996094,9.5287462,9.52308678759554,530724.999066446,5,42458
200.996444702148,6.4632218,6.46138580311489,526439.796417975,5,50195
200.996520996094,0.34830013,0.348828009685147,641838.598686269,5,23
200.996520996094,7.8553325,7.85110044699236,866990.523760307,5,50196
200.996551513672,0.47364138,0.474098605560305,914260.072798571,5,50197
200.996444702148,10.20732,10.2008051927664,516760.066524372,5,50198
200.996398925781,6.6231401,6.62104211948823,408762.270477817,5,50199
200.996566772461,3.5993367,3.60144657238518,504069.96928781,5,50200
200.996559143066,4.9157246,4.91618937057616,492991.87245178,5,33
200.996536254883,8.0757611,8.07125472438399,761100.35668102,5,31
200.996528625488,4.5267333,4.52775155999779,539950.542662936,5,42461
200.996551513672,5.0972536,5.09744940291581,398815.773815413,5,50201
200.996551513672,4.1503006,4.15180954486125,485665.883743642,5,50202
200.996520996094,8.2663094,8.26160771120716,720361.204138511,5,50203
200.996528625488,3.3568987,3.35921628285762,707229.763155652,5,50204
201.062599182129,11.361327,11.362860318462,3023846.76775125,5,42469
201.06266784668,11.71142,11.7106841797299,3729461.66816722,5,37
201.062652587891,12.714603,12.7160637782297,3007239.29422502,5,39
201.062599182129,11.084711,11.0846550373657,4565043.08777334,5,40
201.062591552734,11.620655,11.6205354460502,2925495.47774053,5,50205
201.062683105469,12.061511,12.0603323660119,1457965.16198624,5,50206
201.06266784668,0.47364138,0.474098605560305,685766.942241925,5,43
201.062561035156,10.574701,10.5678368667883,3268305.87376309,5,42471
201.062561035156,5.4127689,5.41248881123179,1208002.54204304,5,50207
201.06266784668,7.1677281,7.16464529721615,1634342.67157358,5,50208
201.062644958496,6.2816923,6.28012502550691,1400884.10292207,5,50209
201.062637329102,1.8437551,1.8462435703005,810233.020872164,5,50210
201.062614440918,13.308336,13.3145037978044,648494.087831267,5,50211
201.06266784668,1.5887498,1.59102539116299,644631.960601829,5,33227
201.062606811523,13.61186,13.6206839863299,634353.354001407,5,50212
201.062683105469,1.4374752,1.43958497392896,513899.002003921,5,50213
201.062644958496,10.834028,10.8295858392701,2920744.01719497,5,50214
201.06258392334,11.231664,11.2328488757178,2736778.92667955,5,21734
201.062629699707,6.7614481,6.759109331329,1454505.10128245,5,50215
201.099151611328,11.728708,11.7278757825205,1431888.28307342,5,50216
201.099136352539,12.697315,12.6986430014761,1435937.0120625,5,21743
201.099044799805,10.834028,10.8295858392701,2518617.39815905,5,59
201.099060058594,10.591989,10.5851921868616,2547584.21130462,5,50217
201.098999023438,9.6065446,9.6008121908543,1303511.31363952,5,50218
201.099304199219,12.182532,12.1814934760379,456468.198908878,5,33240
201.099075317383,6.0439758,6.04274931980666,791223.111975035,5,54
201.099067687988,6.3940675,6.39233786315494,944685.483324398,5,50219
201.09912109375,10.017147,10.0109296548851,1214248.36331541,5,50220
201.099075317383,9.1829761,9.17759365116248,976179.681794247,5,50221
201.099151611328,7.5567496,7.55297620465295,786303.642153374,5,50222
201.099082946777,7.2023047,7.1991582829122,658326.659374555,5,50223
201.099044799805,6.7182272,6.71596482707922,557224.426668773,5,50224
201.099067687988,9.7059538,9.70012049779708,834052.32667558,5,50225
202.092086791992,11.612011,11.6119472066473,1686510.41480906,5,50226
202.092193603516,10.548768,10.5418155262196,1466083.21096406,5,50227
202.092224121094,5.7976143,5.7967525915053,1099862.75935598,5,50228
202.092422485352,12.147954,12.1468611315517,1163587.41262314,5,50229
202.092277526855,12.839945,12.8423709913976,1659954.20314644,5,50230
202.092277526855,6.0785523,6.0772754578911,1124793.53909097,5,33247
202.092239379883,6.2989809,6.29738939198478,679195.48005296,5,61
202.092155456543,9.6411214,9.63535491974375,1230323.60099483,5,50231
202.092231750488,3.1014934,3.10398486397572,498705.368580212,5,50232
202.09228515625,6.7614481,6.759109331329,713083.324503609,5,50233
202.092315673828,12.619517,12.620281628859,528362.65001836,5,21767
202.09228515625,4.1762332,4.17771013438919,593428.878642168,5,21768
202.092155456543,2.902676,2.90526738800759,365638.657589955,5,50234
202.12865447998,9.5157799,9.51013219100132,1152474.90695354,5,50235
202.128646850586,6.5194094,6.51748371961246,648885.24462795,5,50236
202.128646850586,9.7059538,9.70012049779708,835108.145171883,5,50237
202.12873840332,7.4962092,7.49253817081325,890753.175960326,5,50238
202.128707885742,8.2619874,8.25728978234124,519898.254738214,5,33262
202.128646850586,5.9618553,5.96074934128038,422904.441970302,5,50239
202.128753662109,7.2671366,7.26387160647003,406049.443820528,5,50240
202.128677368164,10.26783,10.2612087918386,786086.547542816,5,50241
202.128646850586,5.5209982,5.52055396337359,260981.069562613,5,50242
202.128730773926,8.0195734,8.01513149651244,762800.578109412,5,50243
202.128623962402,9.1916205,9.18623182074587,575286.370418178,5,50244
202.128662109375,10.185709,10.1792307564758,427695.649541233,5,50245
202.216400146484,0.49525182,0.495756321886487,10780541.4075358,5,86
202.969146728516,12.692993,12.6942878129242,1139890.79153342,5,87
203.11262512207,12.70596,12.707354392481,3508632.20533132,5,89
203.112686157227,11.274885,11.2762569335056,5887203.55846133,5,21785
203.112609863281,11.888627,11.8874766555664,3865162.97509966,5,33268
203.112655639648,11.663876,11.6634566221433,5881115.28284257,5,50246
203.112640380859,10.950725,10.9482584623107,5475101.78188692,5,90
203.11262512207,11.119288,11.1196139124598,3511901.29611373,5,50247
203.112655639648,9.697309,9.69148483843058,3236038.70424645,5,50248
203.112609863281,9.5935784,9.58785850079379,2993829.84110529,5,50249
203.112609863281,11.599044,11.5990775856804,4787740.95536616,5,21787
203.112640380859,6.2946586,6.29307314277739,1422538.75315998,5,50250
203.112594604492,5.8408356,5.83990925990406,1167045.93688192,5,50251
203.112648010254,5.3176821,5.31754608258537,1412042.00709146,5,50252
203.112678527832,3.105816,3.10830493463872,759283.394817401,5,50253
203.112670898438,6.6663614,6.66418937717054,1807669.64998189,5,50254
203.112670898438,6.4761881,6.47433165529551,1375158.18366543,5,50255
203.112686157227,3.2181912,3.22060928112668,957677.233067957,5,50256
203.219833374023,0.50389628,0.504419554397039,1247214.64764122,5,95
204.052230834961,10.907505,10.9042999958152,906796.96283952,5,50257
204.052230834961,9.4855252,9.47990431773441,1091383.07572158,5,50258
204.052207946777,12.718926,12.7204199870941,971273.834945395,5,42511
204.052230834961,7.1245069,7.12150386057516,948321.174250803,5,21796
204.052230834961,6.3508462,6.34918057786217,687805.907224216,5,50259
204.052230834961,6.8046694,6.80225336118856,502500.480604923,5,42513
204.052177429199,5.8754124,5.87443452469008,361390.416196984,5,50260
204.052276611328,7.6608374,7.6568945453697,660366.658074752,5,50261
204.052230834961,12.857234,12.8597937005418,663321.540210922,5,21794
204.052276611328,7.4097666,7.40624577532701,553251.998596317,5,50262
204.052337646484,7.3017137,7.29838595652023,551898.94329581,5,50263
204.052322387695,10.047401,10.0411398602707,699495.3838915,5,106
204.113555908203,10.241897,10.235322129048,523158.627727722,5,50264
204.113555908203,8.9971247,8.99187158142257,418526.088637614,5,50265
204.113555908203,9.1570433,9.15167939775413,401121.026989327,5,50266
204.113555908203,9.2953514,9.28988574606391,360002.047392662,5,50267
204.912811279297,12.718926,12.7204199870941,723008.621196101,5,112
204.994934082031,12.701637,12.7029981920111,3032562.35252486,5,113
204.994857788086,11.629299,11.6291216362338,4739843.06609445,5,114
204.99494934082,11.309462,11.3109311817777,3348161.57743504,5,21808
204.994827270508,11.192764,11.1937147046407,3713609.04516381,5,50268
204.994827270508,10.998269,10.996713569378,2665140.46804596,5,116
204.994911193848,9.6756985,9.66989687340793,1722198.42456774,5,33282
204.994934082031,6.3897453,6.38802215301772,1040506.69629399,5,50269
204.994934082031,6.0742305,6.07295993951104,963083.687066007,5,118
204.995048522949,4.6002094,4.60112614484616,872987.202334238,5,50270
204.994987487793,7.0380642,7.0352210369673,880315.192929459,5,50271
204.994918823242,5.144797,5.14492161253598,452197.963044541,5,125
